event_date,event_timestamp,event_name,event_bundle_sequence_id,user_pseudo_id,user_first_touch_timestamp,stream_id,platform,event_params_page_title,event_params_ga_session_id,event_params_page_location,event_params_session_engaged,event_params_engagement_time_msec,event_params_ga_session_number,event_params_engaged_session_event
20230926,1695726580572810,page_view,477667978,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,12,1
20230926,1695726581156199,scroll,478251367,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,1,,,1
20230926,1695726586157274,scroll_10,483252442,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1,,,1
20230926,1695726587513107,user_engagement,484608275,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,2984,12,1
20230926,1695726596640030,page_view,493735198,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,,,12,1
20230926,1695726597005504,scroll,494100672,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,4,12,1
20230926,1695726598410404,scroll_10,495505572,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,362,12,1
20230926,1695726598410404,user_engagement,495505572,2045365191.1694419630,1694419630602476,6092560544,WEB,,1695726186,,,,,1
20230926,1695728152280726,page_view,2049375894,2045365191.1694419630,1694419630602476,6092560544,WEB,,1695726186,https://viktorbyskov.dk/,1,,,1
20230926,1695728152280726,scroll_10,2049375894,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,,518,12,1
20230926,1695728475523461,page_view,-1922348667,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,1,,,1
20230926,1695728476175436,scroll,-1921696692,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,1,14,12,1
20230926,1695728477726780,scroll_10,-1920145348,2045365191.1694419630,1694419630602476,6092560544,WEB,,1695726186,https://viktorbyskov.dk/,,,,1
20230926,1695728477726780,user_engagement,-1920145348,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,1549,12,1
20230926,1695742028952388,session_start,-1253821628,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
20230926,1695742028952388,page_view,-1253821628,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695742028,,0,,13,1
20230926,1695742029231874,scroll,-1253542142,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,0,2,13,1
20230926,1695742031205696,scroll_10,-1251568320,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695742028,https://viktorbyskov.dk/,0,,13,1
20230926,1695742031205696,user_engagement,-1251568320,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695742028,https://viktorbyskov.dk/,0,,,1
20230926,1695742549613799,page_view,-733160217,2045365191.1694419630,1694419630602476,6092560544,WEB,Registration - Viktor Byskov,,,,,,1
20230926,1695742549651138,scroll,-733122878,2045365191.1694419630,1694419630602476,6092560544,WEB,Registration - Viktor Byskov,,,,90,13,1
20230926,1695742549657683,scroll_10,-733116333,2045365191.1694419630,1694419630602476,6092560544,WEB,,1695742028,https://viktorbyskov.dk/registration/,1,52,13,1
20230926,1695742549657683,scroll_50,-733116333,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
20230926,1695742549657683,scroll_75,-733116333,2045365191.1694419630,1694419630602476,6092560544,WEB,Registration - Viktor Byskov,,,,,,1
20230926,1695742573911851,user_engagement,-708862165,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
20230926,1695742600975760,page_view,-681798256,2045365191.1694419630,1694419630602476,6092560544,WEB,Login - Viktor Byskov,,https://viktorbyskov.dk/login/,,,13,1
20230926,1695742601435364,scroll,-681338652,2045365191.1694419630,1694419630602476,6092560544,WEB,Login - Viktor Byskov,1695742028,https://viktorbyskov.dk/login/,1,,13,1
20230926,1695742601440201,scroll_10,-681333815,2045365191.1694419630,1694419630602476,6092560544,WEB,,1695742028,,,,13,1
20230926,1695742601440201,scroll_50,-681333815,2045365191.1694419630,1694419630602476,6092560544,WEB,Login - Viktor Byskov,1695742028,https://viktorbyskov.dk/login/,1,,13,1
20230926,1695742601440201,scroll_75,-681333815,2045365191.1694419630,1694419630602476,6092560544,WEB,,1695742028,,,,,1
20230926,1695742610223343,user_engagement,-672550673,2045365191.1694419630,1694419630602476,6092560544,WEB,Login - Viktor Byskov,,,1,,,1
20230926,1695742770479436,page_view,-512294580,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,1,,13,1
20230926,1695742770858384,scroll,-511915632,2045365191.1694419630,1694419630602476,6092560544,WEB,,1695742028,,,9,,1
20230926,1695742774177785,scroll_10,-508596231,2045365191.1694419630,1694419630602476,6092560544,WEB,,,https://viktorbyskov.dk/,,,,1
20230926,1695742774177785,user_engagement,-508596231,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1
20230926,1695721219864955,scroll_90,-588072581,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695721212,https://viktorbyskov.dk/,,6,,1
20230926,1695721232293346,sec20_timer,-575644190,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
20230926,1695721234453556,cv_download,-573483980,2045365191.1694419630,1694419630602476,6092560544,WEB,,,https://viktorbyskov.dk/,,,,1
20230926,1695721240540337,cv_download,-567397199,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1
20230926,1695742549658360,scroll_90,-733115656,2045365191.1694419630,1694419630602476,6092560544,WEB,,,https://viktorbyskov.dk/registration/,,,,1
20230926,1695742569499668,sec20_timer,-713274348,2045365191.1694419630,1694419630602476,6092560544,WEB,,,https://viktorbyskov.dk/registration/,,,,1
20230926,1695742601441625,scroll_90,-681332391,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
20230926,1695726695733598,page_view,592828766,2045365191.1694419630,1694419630602476,6092560544,WEB,,1695726186,,,,,1
20230926,1695726700761279,scroll,597856447,2045365191.1694419630,1694419630602476,6092560544,WEB,,,https://viktorbyskov.dk/,,,,1
20230926,1695726706499825,scroll_10,603594993,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,,12,1
20230926,1695726707827948,page_view,604923116,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,1,,12,1
20230926,1695726708512346,scroll,605607514,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,,10,12,1
20230926,1695726709453999,scroll_10,606549167,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
20230926,1695726720857494,page_view,617952662,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1
20230926,1695726725529463,scroll,622624631,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1,5,12,1
20230926,1695726730537390,scroll_10,627632558,2045365191.1694419630,1694419630602476,6092560544,WEB,,1695726186,https://viktorbyskov.dk/,1,,,1
20230926,1695726904124741,page_view,801219909,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,,12,1
20230926,1695726909175339,scroll,806270507,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,5,,1
20230926,1695726914175625,scroll_10,811270793,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,1846,,1
20230926,1695727039413613,page_view,936508781,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,,12,1
20230926,1695727039413613,scroll_10,936508781,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1
20230926,1695727039413613,user_engagement,936508781,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,2553,12,1
20230926,1695727175407747,page_view,1072502915,2045365191.1694419630,1694419630602476,6092560544,WEB,,1695726186,,1,,,1
20230926,1695727175407747,scroll_10,1072502915,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1,,12,1
20230926,1695727182527216,scroll_50,1079622384,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,,12,1
20230926,1695727190253314,scroll_75,1087348482,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
20230926,1695727206245875,scroll,1103341043,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,,12,1
20230926,1695727344372371,page_view,1241467539,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,,12,1
20230926,1695727345534089,scroll,1242629257,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,,15,12,1
20230926,1695727345537194,user_engagement,1242632362,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,,,1177,,1
20230926,1695726740877369,sec20_timer,637972537,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,,12,1
20230926,1695727190319527,sec20_timer,1087414695,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1695726186,https://viktorbyskov.dk/,1,,12,1
20230926,1695727201234115,scroll_90,1098329283,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
